id,title,latitude,longitude,gmaps
1244,"""Concept College of Cosmetology""",40.113052,-88.244159,t
1245,"""Southwestern Illinois College""",38.516406,-89.924466,t
1246,"""Bethany Theological Seminary""",39.8265,-84.9099,t
1247,"""Black Hawk College""",41.475983,-90.449497,t
1248,"""Blackburn College""",39.288298,-89.872248,t
1249,"""Blessing Rieman College of Nursing""",39.935896,-91.398548,t
1250,"""Blessing Hospital School of Radiologic Technology""",39.935834,-91.39856,t
1251,"""Bradley University""",40.697605,-89.61462,t
1252,"""Trend Setters College of Cosmetology""",41.148045,-87.855033,t
1253,"""Cameo Beauty Academy""",41.716251,-87.740865,t
1254,"""Cannella School of Hair Design-Villa Park""",41.901717,-87.939652,t
1255,"""Cannella School of Hair Design-Chicago""",41.731437,-87.551315,t
1256,"""Cannella School of Hair Design-Chicago""",41.815699,-87.701239,t
1257,"""Cannella School of Hair Design-Elgin""",42.036421,-88.286781,t
1258,"""Capri Garfield Ridge School of Beauty Culture""",41.778957,-87.690557,t
1259,"""Empire Beauty School-Hanover Park""",41.970117,-88.114475,t
1260,"""Capri Oak Forest Beauty College""",41.603863,-87.771567,t
1261,"""Carl Sandburg College""",40.98128,-90.408203,t
1262,"""Catholic Theological Union at Chicago""",41.798059,-87.585772,t
1263,"""La James International College-East Moline""",41.490281,-90.451978,t
1264,"""Midwestern University-Downers Grove""",41.828376,-88.000989,t
1265,"""The Chicago School of Professional Psychology at Chicago""",41.887903,-87.633933,t
1266,"""Chicago State University""",41.718813,-87.610344,t
1267,"""Chicago Theological Seminary""",41.789454,-87.597469,t
1268,"""City Colleges of Chicago-Kennedy-King College""",41.780253,-87.643425,t
1269,"""City Colleges of Chicago-Malcolm X College""",41.876942,-87.674126,t
1270,"""City Colleges of Chicago-Olive-Harvey College""",41.709997,-87.589249,t
1271,"""City Colleges of Chicago-Harry S Truman College""",41.964502,-87.659107,t
1272,"""City Colleges of Chicago-Richard J Daley College""",41.755955,-87.723981,t
1273,"""City Colleges of Chicago-Harold Washington College""",41.886067,-87.626596,t
1274,"""City Colleges of Chicago-Wilbur Wright College""",41.958774,-87.787868,t
1275,"""Columbia College-Chicago""",41.873589,-87.624554,t
1276,"""Concordia University-Chicago""",41.898574,-87.810009,t
1277,"""Le Cordon Bleu College of Culinary Arts-Chicago""",41.898323,-87.63744,t
1278,"""Coyne College""",41.887808,-87.649026,t
1279,"""City Colleges of Chicago-District Office""",41.878532,-87.634024,t
1280,"""Danville Area Community College""",40.128466,-87.586347,t
1281,"""Concept College of Cosmetology""",40.075994,-87.634654,t
1282,"""Vees School of Beauty Culture""",38.615534,-90.126084,t
1283,"""DePaul University""",41.923332,-87.654116,t
1284,"""DeVry University-Illinois""",41.94219,-87.69146,t
1285,"""DeVry University-Administrative Office""",41.858294,-87.954374,t
1286,"""Cosmetology & Spa Institute""",42.24918,-88.294087,t
1287,"""College of DuPage""",41.841577,-88.071635,t
1288,"""East-West University""",41.871309,-87.624793,t
1289,"""Eastern Illinois University""",39.483017,-88.175505,t
1290,"""Elgin Community College""",42.018066,-88.32194,t
1291,"""Elmhurst College""",41.899215,-87.946096,t
1292,"""Eureka College""",40.713042,-89.268952,t
1293,"""First Institute Inc""",42.212921,-88.33789,t
1294,"""Fox College Inc""",41.723498,-87.726962,t
1295,"""Garrett-Evangelical Theological Seminary""",42.053318,-87.676721,t
1296,"""Gem City College""",39.926572,-91.404548,t
1297,"""Governors State University""",41.448603,-87.717012,t
1298,"""Graham Hospital School of Nursing""",40.55327,-90.038475,t
1299,"""Greenville College""",38.894751,-89.409178,t
1300,"""Hair Professionals Academy of Cosmetology""",42.094047,-88.289103,t
1301,"""Hair Professionals Career College Inc""",41.961956,-88.716692,t
1302,"""Hair Professionals School of Cosmetology""",41.682461,-88.365535,t
1303,"""Harrington College of Design""",41.877227,-87.624659,t
1304,"""Hebrew Theological College""",42.011055,-87.761119,t
1305,"""Highland Community College""",42.283315,-89.673597,t
1306,"""Rosalind Franklin University of Medicine and Science""",42.300069,-87.859632,t
1307,"""University of Illinois at Chicago""",41.872651,-87.651145,t
1308,"""Benedictine University""",41.776395,-88.095948,t
1309,"""Illinois College of Optometry""",41.835447,-87.623016,t
1310,"""University of Illinois at Urbana-Champaign""",40.108864,-88.230309,t
1311,"""Illinois Wesleyan University""",40.491522,-88.990622,t
1312,"""Illinois Central College""",40.706247,-89.525411,t
1313,"""Illinois College""",39.730827,-90.246256,t
1314,"""Illinois Eastern Community Colleges-Olney Central College""",38.733906,-88.095764,t
1315,"""Illinois Institute of Technology""",41.833801,-87.628346,t
1316,"""Argosy University-Chicago""",41.886006,-87.623772,t
1317,"""Illinois State University""",40.509724,-88.99234,t
1318,"""Illinois Valley Community College""",41.30652,-89.102036,t
1319,"""Institute for Clinical Social Work""",41.876341,-87.627605,t
1320,"""International Academy of Design and Technology-Chicago""",41.882044,-87.627626,t
1321,"""John A Logan College""",37.747453,-89.09021,t
1322,"""The John Marshall Law School""",41.877966,-87.628567,t
1323,"""John Wood Community College""",39.913722,-91.339565,t
1324,"""Joliet Junior College""",41.500535,-88.180985,t
1325,"""Judson University""",42.05896,-88.289708,t
1326,"""Kankakee Community College""",41.098226,-87.851737,t
1327,"""Kaskaskia College""",38.562292,-89.191723,t
1328,"""DeVry University's Keller Graduate School of Management-Illinois""",41.832199,-88.010723,t
1329,"""Kendall College""",41.898756,-87.648936,t
1330,"""Kishwaukee College""",41.938805,-88.879739,t
1331,"""Educators of Beauty-La Salle""",41.328509,-89.098246,t
1332,"""College of Lake County""",42.355881,-88.012392,t
1333,"""Lake Forest College""",42.250456,-87.830777,t
1334,"""Lake Forest Graduate School of Management""",42.243432,-87.893204,t
1335,"""Lake Land College""",39.43287,-88.379229,t
1336,"""Lakeview College of Nursing""",40.137179,-87.644452,t
1337,"""Lewis and Clark Community College""",38.952408,-90.195552,t
1338,"""Lewis University""",41.605432,-88.079032,t
1339,"""Lexington College""",41.69692,-87.681411,t
1340,"""Lincoln Christian University""",40.148897,-89.34582,t
1341,"""Lincoln College""",40.157141,-89.360552,t
1342,"""Lincoln Land Community College""",39.721211,-89.611249,t
1343,"""Lincoln College of Technology-Melrose Park""",41.906487,-87.831253,t
1344,"""Loyola University-Chicago""",41.999161,-87.657399,t
1345,"""Lutheran School of Theology at Chicago""",41.795064,-87.599577,t
1346,"""Trinity College of Nursing & Health Sciences""",41.48559,-90.57091,t
1347,"""CET-Chicago""",41.869752,-87.70911,t
1348,"""Mac Daniels Beauty School""",41.939773,-87.656981,t
1349,"""MacCormac College""",41.875337,-87.626373,t
1350,"""MacMurray College""",39.730226,-90.22175,t
1351,"""McCormick Theological Seminary""",41.793514,-87.5961,t
1352,"""McHenry County College""",42.258844,-88.366138,t
1353,"""McKendree University""",38.609431,-89.814486,t
1354,"""Meadville Lombard Theological School""",41.874277,-87.624297,t
1355,"""Methodist College of Nursing""",40.70017,-89.591277,t
1356,"""Midstate College""",40.691391,-89.592173,t
1357,"""Millikin University""",39.842604,-88.974571,t
1358,"""Monmouth College""",40.91459,-90.637909,t
1359,"""Moody Bible Institute""",41.897822,-87.633459,t
1360,"""Moraine Valley Community College""",41.694613,-87.836915,t
1361,"""Morrison Institute of Technology""",41.7971,-89.965963,t
1362,"""Morton College""",41.824303,-87.762306,t
1363,"""Mr John's School of Cosmetology Esthetics & Nails-Decatur""",39.846782,-88.933718,t
1364,"""National Louis University""",41.879826,-87.624805,t
1365,"""National University of Health Sciences""",41.861919,-88.013153,t
1366,"""Niles School of Cosmetology""",42.026599,-87.814865,t
1367,"""North Central College""",41.775304,-88.143649,t
1368,"""North Park University""",41.9751,-87.709142,t
1369,"""Northern Baptist Theological Seminary""",41.840512,-87.99844,t
1370,"""Northern Illinois University""",41.933791,-88.766065,t
1371,"""Northwestern College""",41.968664,-87.759615,t
1372,"""Northeastern Illinois University""",41.980567,-87.72013,t
1373,"""Oakton Community College""",42.061893,-87.880644,t
1374,"""Oehrlein School of Cosmetology""",40.666403,-89.556364,t
1375,"""Olivet Nazarene University""",41.155489,-87.873654,t
1376,"""Parkland College""",40.131963,-88.290359,t
1377,"""Pivot Point Academy""",42.045853,-87.682259,t
1378,"""Prairie State College""",41.525316,-87.638943,t
1379,"""Principia College""",38.948929,-90.35007,t
1380,"""Professionals Choice Hair Design Academy""",41.522921,-88.149391,t
1381,"""Quincy University""",39.939235,-91.387928,t
1382,"""Vatterott College-Quincy""",39.949578,-91.35732,t
1383,"""The Illinois Institute of Art-Chicago""",41.888723,-87.637632,t
1384,"""Rend Lake College""",38.131481,-88.918283,t
1385,"""Richland Community College""",39.883887,-88.894125,t
1386,"""Robert Morris University Illinois""",41.876278,-87.627068,t
1387,"""Rock Valley College""",42.309537,-88.994586,t
1388,"""Rockford Career College""",42.255723,-89.02722,t
1389,"""Rockford College""",42.270639,-89.019536,t
1390,"""Roosevelt University""",41.876055,-87.624952,t
1391,"""Dominican University""",41.902834,-87.821872,t
1392,"""Rush University""",41.874911,-87.667498,t
1393,"""Saint Francis Medical Center College of Nursing""",40.70028,-89.590993,t
1394,"""University of St Francis""",41.533341,-88.096368,t
1395,"""St Johns College""",39.807318,-89.645795,t
1396,"""Saint Xavier University""",41.707763,-87.713507,t
1397,"""University of Illinois at Springfield""",39.729862,-89.614917,t
1398,"""Sauk Valley Community College""",41.817659,-89.596483,t
1399,"""Seabury-Western Theological Seminary""",41.987673,-87.845536,t
1400,"""Shawnee Community College""",37.271027,-89.160537,t
1401,"""Shimer College""",41.83217,-87.62713,t
1402,"""Saint Augustine College""",41.972414,-87.662806,t
1403,"""University of Saint Mary of the Lake""",42.281376,-88.00048,t
1404,"""Southeastern Illinois College""",37.751271,-88.435463,t
1405,"""National Latino Education Institute""",41.822756,-87.675917,t
1406,"""Spertus College""",41.872741,-87.624634,t
1407,"""Spoon River College""",40.527896,-90.072216,t
1408,"""Springfield College in Illinois""",39.820893,-89.649294,t
1409,"""Saint Anthony College of Nursing""",42.263191,-89.108339,t
1410,"""Educators of Beauty-Sterling""",41.788153,-89.692686,t
1411,"""Southern Illinois University Carbondale""",37.719213,-89.217618,t
1412,"""Southern Illinois University Edwardsville""",38.793949,-89.997779,t
1413,"""Southern Illinois University-Systems Office""",37.707224,-89.221714,t
1414,"""Taylor Business Institute""",41.885919,-87.624794,t
1415,"""Telshe Yeshiva-Chicago""",41.975289,-87.716912,t
1416,"""South Suburban College""",41.606427,-87.619123,t
1417,"""Tri-County Beauty Academy""",39.175681,-89.655411,t
1418,"""Trinity Christian College""",41.669189,-87.784157,t
1419,"""Trinity International University-Illinois""",42.197909,-87.882722,t
1420,"""Triton College""",41.916082,-87.841056,t
1421,"""University of Spa & Cosmetology Arts""",39.76672,-89.710839,t
1422,"""University of Illinois University Administration""",40.108488,-88.228381,t
1423,"""VanderCook College of Music""",41.836833,-87.629138,t
1424,"""Waubonsee Community College""",41.798044,-88.458796,t
1425,"""Resurrection University""",41.891553,-87.775217,t
1426,"""Western Illinois University""",40.465621,-90.685235,t
1427,"""Harper College""",42.081356,-88.069391,t
1428,"""Ancilla College""",41.337978,-86.445448,t
1429,"""Anderson University""",40.112167,-85.662292,t
1430,"""Apex Academy of Hair Design Inc""",40.112113,-85.680769,t
1431,"""Ball State University""",40.198942,-85.408863,t
1432,"""Bethel College-Mishawaka""",41.677671,-86.191642,t
1433,"""Butler University""",39.840662,-86.171791,t
1434,"""Calumet College of Saint Joseph""",41.670925,-87.492987,t
1435,"""Christian Theological Seminary""",39.833199,-86.177759,t
1436,"""College of Court Reporting Inc""",41.521248,-87.260287,t
1437,"""Concordia Theological Seminary""",41.139365,-85.109752,t
1438,"""Tricoci University of Beauty Culture""",41.555885,-87.467018,t
1439,"""DePauw University""",39.63953,-86.863556,t
1440,"""Don Roberts School of Hair Design""",41.569292,-87.508236,t
1441,"""Don Roberts Beauty School""",41.472458,-87.077998,t
1442,"""Earlham College""",39.822278,-84.911464,t
1443,"""University of Evansville""",37.969955,-87.531963,t
1444,"""Franklin College""",39.478298,-86.047182,t
1445,"""Good Samaritan Hospital School of Radiologic Technology""",38.673023,-87.533274,t
1446,"""Goshen College""",41.564254,-85.826766,t
1447,"""Grace College and Theological Seminary""",41.226473,-85.813931,t
1448,"""Hair Fashions By Kaye Beauty College-Noblesville""",40.03632,-86.012158,t
1449,"""Hair Fashions By Kaye Beauty College-Indianapolis""",39.905397,-86.058688,t
1450,"""Hanover College""",38.712488,-85.461086,t
1451,"""J Michael Harrold Beauty Academy""",39.470177,-87.383296,t
1452,"""Holy Cross College""",41.699982,-86.253668,t
1453,"""PJ's College of Cosmetology-Clarksville""",38.313346,-85.770179,t
1454,"""Huntington University""",40.89907,-85.499624,t
1455,"""Ivy Tech Community College-Northcentral""",41.661847,-86.247481,t
1456,"""Ivy Tech Community College-Central Indiana""",39.803753,-86.158213,t
1457,"""Ivy Tech Community College-Columbus""",39.249911,-85.902749,t
1458,"""Ivy Tech Community College-East Central""",40.155949,-85.406031,t
1459,"""Ivy Tech Community College-Kokomo""",40.504676,-86.106847,t
1460,"""Ivy Tech Community College-Lafayette""",40.383619,-86.839778,t
1461,"""Ivy Tech Community College-Northeast""",41.112275,-85.111933,t
1462,"""Ivy Tech Community College-South Central""",38.389865,-85.762511,t
1463,"""Ivy Tech Community College-Southwest""",38.011731,-87.573704,t
1464,"""Ivy Tech Community College-Wabash Valley""",39.369965,-87.390818,t
1465,"""Ivy Tech Community College-Richmond""",39.868922,-84.881606,t
1466,"""Ivy Tech Community College-Northwest""",41.555561,-87.320542,t
1467,"""Ivy Tech Community College-Southeast""",38.780649,-85.376063,t
1468,"""Indiana University-Purdue University-Fort Wayne""",41.115418,-85.111747,t
1469,"""Indiana University-Purdue University-Indianapolis""",39.772948,-86.172217,t
1470,"""Harrison College-Anderson""",40.060924,-85.678897,t
1471,"""Harrison College-Indianapolis""",39.766871,-86.147857,t
1472,"""Harrison College-Columbus""",39.247877,-85.899735,t
1473,"""Harrison College-Muncie""",40.205975,-85.388342,t
1474,"""Harrison College-Terre Haute""",39.449639,-87.332191,t
1475,"""Harrison College-Lafayette""",40.417151,-86.817382,t
1476,"""University of Indianapolis""",39.709671,-86.134747,t
1477,"""Indiana Institute of Technology""",41.078338,-85.11795,t
1478,"""University of Southern Indiana""",37.966188,-87.67666,t
1479,"""Indiana State University""",39.46873,-87.407085,t
1480,"""Indiana University-Kokomo""",40.459913,-86.132096,t
1481,"""Indiana University-South Bend""",41.665746,-86.222958,t
1482,"""Indiana University-Northwest""",41.556723,-87.338457,t
1483,"""Indiana University-Southeast""",38.342992,-85.819376,t
1484,"""Indiana University-East""",39.867099,-84.886187,t
1485,"""International Business College""",41.035246,-85.25934,t
1486,"""International Business College-Indianapolis""",39.885628,-86.041648,t
1487,"""ITT Educational Services Inc System Office""",39.976089,-86.15903,t
1488,"""ITT Technical Institute-Nashville""",36.147005,-86.663047,t
1489,"""ITT Technical Institute-Fort Wayne""",41.170328,-85.106441,t
1490,"""ITT Technical Institute-Indianapolis""",39.924786,-86.223038,t
1491,"""J Everett Light Career Center""",39.90965,-86.128056,t
1492,"""Knox Beauty College""",41.287883,-86.619527,t
1493,"""Lafayette Beauty Academy""",40.41982,-86.887653,t
1494,"""Brown Mackie College-Merrillville""",41.473702,-87.326134,t
1495,"""Brown Mackie College-Michigan City""",41.681625,-86.896998,t
1496,"""Empire Beauty School-Indianapolis""",39.666467,-86.100614,t
1497,"""Lincoln College of Technology-Indianapolis""",39.688509,-86.165937,t
1498,"""Manchester College""",41.011609,-85.758762,t
1499,"""Marian University""",39.81534,-86.204599,t
1500,"""Indiana Wesleyan University""",40.518495,-85.661991,t
1501,"""Martin University""",39.79844,-86.104771,t
1502,"""Masters of Cosmetology College""",41.051279,-85.161628,t
1503,"""Anabaptist Mennonite Biblical Seminary, Inc.""",41.656093,-85.972222,t
1504,"""Merrillville Beauty College""",41.49617,-87.336642,t
1505,"""Brown Mackie College-South Bend""",41.71037,-86.2053,t
1506,"""Mid-America College of Funeral Service""",38.310919,-85.744342,t
1507,"""West Michigan College of Barbering and Beauty LLC""",42.259724,-85.590152,t
1508,"""Oakland City University""",38.339606,-87.351611,t
1509,"""PJ's College of Cosmetology-Richmond""",39.830803,-84.889518,t
1510,"""Kaplan College-Indianapolis""",39.885267,-86.268129,t
1511,"""Purdue University-Calumet Campus""",41.584742,-87.47376,t
1512,"""Purdue University-North Central Campus""",41.583788,-86.89523,t
1513,"""Ravenscroft Beauty College""",41.122388,-85.06453,t
1514,"""Rogers Academy of Hair Design""",37.983398,-87.609971,t
1515,"""Rose-Hulman Institute of Technology""",39.480946,-87.32357,t
1516,"""Rudae's School of Beauty Culture-Kokomo""",40.491296,-86.132711,t
1517,"""University of Saint Francis-Fort Wayne""",41.087772,-85.173694,t
1518,"""Saint Josephs College""",40.923439,-87.155543,t
1519,"""Saint Mary-of-the-Woods College""",39.510601,-87.460351,t
1520,"""Saint Mary's College""",41.616717,-86.289848,t
1521,"""Kaplan College-Hammond""",41.5708,-87.474172,t
1522,"""Kaplan College-Merrillville""",41.470216,-87.292584,t
1523,"""Saint Meinrad Seminary and School of Theology""",38.166046,-86.810417,t
1524,"""Saint Elizabeth School of Nursing""",40.42624,-86.88081,t
1525,"""Taylor University""",40.458382,-85.496906,t
1526,"""Trine University""",41.633389,-85.005696,t
1527,"""Valparaiso University""",41.463176,-87.045853,t
1528,"""Vincennes Beauty College""",38.679524,-87.532858,t
1529,"""Vincennes University""",38.686861,-87.523106,t
1530,"""Wabash College""",40.037799,-86.905809,t
1531,"""Allen College""",42.531427,-92.338018,t
1532,"""AIB College of Business""",41.561953,-93.645694,t
1533,"""Briar Cliff University""",42.526919,-96.42696,t
1534,"""Buena Vista University""",42.642529,-95.208053,t
1535,"""Capri College-Dubuque""",42.497443,-90.665345,t
1536,"""Capri College-Cedar Rapids""",41.9607,-91.71027,t
1537,"""American College of Hairstyling-Cedar Rapids""",41.967378,-91.733905,t
1538,"""Central College""",41.400236,-92.918664,t
1539,"""Clarke University""",42.508619,-90.691512,t
1540,"""Coe College""",41.986383,-91.657535,t
1541,"""Cornell College""",41.925982,-91.425435,t
1542,"""Iowa School of Beauty-Marshalltown""",42.014681,-92.913104,t
1543,"""Des Moines Area Community College""",41.707348,-93.611597,t
1544,"""Divine Word College""",42.441572,-90.934917,t
1545,"""Dordt College""",43.08396,-96.166319,t
1546,"""Drake University""",41.60381,-93.654061,t
1547,"""University of Dubuque""",42.498027,-90.693568,t
1548,"""Ellsworth Community College""",42.527524,-93.265853,t
1549,"""Emmaus Bible College""",42.509041,-90.705921,t
1550,"""Eastern Iowa Community College District""",41.52028,-90.577164,t
1551,"""Faith Baptist Bible College and Theological Seminary""",41.736338,-93.624208,t
1552,"""Faust Institute of Cosmetology-Storm Lake""",42.655239,-95.20077,t
1553,"""Graceland University-Lamoni""",40.615966,-93.924893,t
1554,"""Grand View University""",41.620909,-93.605016,t
1555,"""Kaplan University-Mason City Campus""",43.149545,-93.238504,t
1556,"""Kaplan University-Cedar Rapids Campus""",41.949597,-91.713507,t
1557,"""Hamilton Technical College""",41.573888,-90.560088,t
1558,"""Hawkeye Community College""",42.430003,-92.330633,t
1559,"""American Hair Academy""",40.630777,-91.314095,t
1560,"""Indian Hills Community College""",41.045105,-92.394736,t
1561,"""Iowa Central Community College""",42.489821,-94.201408,t
1562,"""Iowa Lakes Community College""",43.401728,-94.83577,t
1563,"""Iowa Health-Des Moines School of Radiologic Technology""",41.590094,-93.635129,t
1564,"""American College of Hairstyling-Des Moines""",41.592188,-93.610649,t
1565,"""Iowa School of Beauty-Des Moines""",41.624599,-93.712317,t
1566,"""Iowa State University""",42.026368,-93.648353,t
1567,"""Iowa Wesleyan College""",40.973689,-91.552588,t
1568,"""Iowa Western Community College""",41.274137,-95.801052,t
1569,"""University of Iowa""",41.660695,-91.535698,t
1570,"""Kirkwood Community College""",41.911268,-91.651172,t
1571,"""La James International College-Cedar Falls""",42.513781,-92.428555,t
1572,"""La James International College-Johnston""",41.660739,-93.737831,t
1573,"""La James College of Hairstyling and Cosmetology""",43.153636,-93.200593,t
1574,"""La James International College-Ft Dodge""",42.500499,-94.163856,t
1575,"""Loras College""",42.504131,-90.680232,t
1576,"""Luther College""",43.313584,-91.803971,t
1577,"""Maharishi University of Management""",41.017781,-91.967306,t
1578,"""Marshalltown Community College""",42.00065,-92.909411,t
1579,"""Mercy College of Health Sciences""",41.59432,-93.626251,t
1580,"""Morningside College""",42.47324,-96.360738,t
1581,"""Mount Mercy University""",42.001931,-91.650991,t
1582,"""Ashford University""",41.851944,-90.199127,t
1583,"""North Iowa Area Community College""",43.157598,-93.131683,t
1584,"""University of Northern Iowa""",42.514923,-92.459703,t
1585,"""Northwestern College""",42.998955,-96.058382,t
1586,"""Northeast Iowa Community College-Calmar""",43.174954,-91.865647,t
1587,"""Northwest Iowa Community College""",43.184603,-95.878781,t
1588,"""Des Moines University-Osteopathic Medical Center""",41.583325,-93.661686,t
1589,"""Iowa School of Beauty-Ottumwa""",41.023103,-92.417962,t
1590,"""Palmer College of Chiropractic-Davenport""",41.529021,-90.574607,t
1591,"""PCI Academy""",41.99767,-93.613611,t
1592,"""Saint Ambrose University""",41.540081,-90.58098,t
1593,"""St Luke's College""",42.517806,-96.404922,t
1594,"""La James International College-Davenport""",41.573987,-90.5726,t
1595,"""La James International College-Iowa City""",41.663776,-91.532238,t
1596,"""Simpson College""",41.365503,-93.563471,t
1597,"""Southeastern Community College""",40.814726,-91.172394,t
1598,"""Southwestern Community College""",41.073437,-94.380906,t
1599,"""Capri College-Davenport""",41.574837,-90.539206,t
1600,"""Iowa School of Beauty-Sioux City""",42.443573,-96.369994,t
1601,"""E Q School of Hair Design""",41.261088,-95.851059,t
1602,"""Upper Iowa University""",42.840293,-91.799663,t
1603,"""Waldorf College""",43.262203,-93.640034,t
1604,"""Wartburg College""",42.727629,-92.480933,t
1605,"""Wartburg Theological Seminary""",42.485197,-90.691098,t
1606,"""College of Hair Design""",42.478333,-92.323842,t
1607,"""Western Iowa Tech Community College""",42.482953,-96.348874,t
1608,"""William Penn University""",41.308868,-92.648348,t
1609,"""Allen County Community College""",37.937698,-95.39681,t
1610,"""AIB International""",39.199212,-96.575249,t
1611,"""Baker University""",38.777278,-95.188231,t
1612,"""Barton County Community College""",38.40331,-98.731697,t
1613,"""Benedictine College""",39.572953,-95.111424,t
1614,"""Bethany College""",38.5786,-97.673173,t
1615,"""Bethel College-North Newton""",38.07525,-97.342572,t
1616,"""Brown Mackie College-Kansas City""",38.952947,-94.734296,t
1617,"""Brown Mackie College-Salina""",38.839827,-97.609673,t
1618,"""Bryan College-Topeka""",39.038738,-95.74372,t
1619,"""Butler Community College""",37.806377,-96.882718,t
1620,"""Cutting Edge Hairstyling Academy""",39.116097,-94.67957,t
1621,"""Central Baptist Theological Seminary""",39.009412,-94.838449,t
1622,"""Central Christian College of Kansas""",38.357964,-97.667373,t
1623,"""Cloud County Community College""",39.554199,-97.664147,t
1624,"""Coffeyville Community College""",37.033814,-95.621374,t
1625,"""Colby Community College""",39.378022,-101.051298,t
1626,"""B Street Design School of International Hair Styling-Overland Park""",38.940732,-94.702642,t
1627,"""Cowley County Community College""",37.061918,-97.041936,t
1628,"""B Street Design School of International Hair Styling-Manhattan""",39.179536,-96.563855,t
1629,"""Dodge City Community College""",37.777838,-100.037275,t
1630,"""Donnelly College""",39.112227,-94.65103,t
1631,"""Emporia State University""",38.412583,-96.179454,t
1632,"""Flint Hills Technical College""",38.420955,-96.223623,t
1633,"""Fort Hays State University""",38.872436,-99.340493,t
1634,"""Barclay College""",37.620691,-99.104027,t
1635,"""Friends University""",37.678495,-97.366666,t
1636,"""Fort Scott Community College""",37.816192,-94.715966,t
1637,"""Garden City Community College""",37.970979,-100.847357,t
1638,"""Haskell Indian Nations University""",38.937786,-95.232513,t
1639,"""Hays Academy of Hair Design""",38.872,-99.331018,t
1640,"""Hesston College""",38.134487,-97.433266,t
1641,"""Highland Community College""",39.860287,-95.272556,t
1642,"""Hutchinson Community College""",38.066843,-97.919647,t
1643,"""Independence Community College""",37.195614,-95.720518,t
1644,"""Johnson County Community College""",38.923775,-94.730614,t
1645,"""Concorde Career Colleges""",39.068592,-94.590066,t
1646,"""Kansas City Kansas Community College""",39.121911,-94.748061,t
1647,"""University of Kansas""",38.95735,-95.24587,t
1648,"""Newman University""",37.672306,-97.378803,t
1649,"""Old Town Barber College""",37.6858,-97.323367,t
1650,"""Kansas State University""",39.188616,-96.581077,t
1651,"""Kansas Wesleyan University""",38.813923,-97.609476,t
1652,"""Washburn Institute of Technology""",39.046113,-95.749789,t
1653,"""LaBaron Hairdressing Academy""",38.981813,-94.675845,t
1654,"""Labette Community College""",37.339062,-95.255368,t
1655,"""Manhattan Area Technical College""",39.197774,-96.615672,t
1656,"""Manhattan Christian College""",39.185764,-96.579018,t
1657,"""McPherson College""",38.371464,-97.6443,t
1658,"""MidAmerica Nazarene University""",38.872608,-94.782586,t
1659,"""Neosho County Community College""",37.670021,-95.464707,t
1660,"""North Central Kansas Technical College""",39.481634,-98.110914,t
1661,"""Northwest Kansas Technical College""",39.346424,-101.70022,t
1662,"""Ottawa University-Ottawa""",38.602899,-95.263776,t
1663,"""Ottawa University-Kansas City""",38.930925,-94.68937,t
1664,"""Pittsburg State University""",37.3913,-94.704782,t
1665,"""Pratt Community College""",37.65394,-98.713959,t
1666,"""University of Saint Mary""",39.277308,-94.906935,t
1667,"""Salina Area Technical College""",38.793775,-97.637923,t
1668,"""Seward County Community College and Area Technical School""",37.059807,-100.917695,t
1669,"""Sidneys Hair Dressing College""",38.057048,-97.91256,t
1670,"""Southwestern College""",37.2493,-96.9783,t
1671,"""Sterling College""",38.219783,-98.209966,t
1672,"""Tabor College""",38.348606,-97.20096,t
1673,"""Washburn University""",39.034977,-95.702325,t
1674,"""Wichita Area Technical College""",37.75724,-97.226347,t
1675,"""Wichita State University""",37.716484,-97.296733,t
1676,"""Wichita Technical Institute""",37.656976,-97.371819,t
1677,"""Alice Lloyd College""",37.335087,-82.875068,t
1678,"""Asbury University""",37.862029,-84.662606,t
1679,"""Asbury Theological Seminary""",37.863704,-84.661862,t
1680,"""Ashland Community and Technical College""",38.469201,-82.650664,t
1681,"""Barrett and Company School of Hair Design""",37.866379,-84.579948,t
1682,"""Bellarmine University""",38.219138,-85.7049,t
1683,"""Berea College""",37.573334,-84.289332,t
1684,"""PJ's College of Cosmetology-Bowling Green""",36.979878,-86.467746,t
1685,"""Bowling Green Technical College""",36.984827,-86.476717,t
1686,"""Brescia University""",37.768989,-87.111533,t
1687,"""Campbellsville University""",37.343342,-85.348943,t
1688,"""Bluegrass Community and Technical College""",38.024467,-84.502338,t
1689,"""Centre College""",37.645102,-84.779175,t
1690,"""Clear Creek Baptist Bible College""",36.725236,-83.727702,t
1691,"""Paul Mitchell the School-Lexington""",37.980117,-84.551363,t
1692,"""Collins School of Cosmetology""",36.605544,-83.7152,t
1693,"""Galen College of Nursing-Louisville""",38.27732,-85.697564,t
1694,"""University of the Cumberlands""",36.736489,-84.162375,t
1695,"""Eastern Kentucky University""",37.740396,-84.301356,t
1696,"""Elizabethtown Community and Technical College""",37.703066,-85.861419,t
1697,"""Ezell's Cosmetology School""",36.60976,-88.302686,t
1698,"""Frontier Nursing University""",37.16363,-83.376447,t
1699,"""Georgetown College""",38.207934,-84.554583,t
1700,"""PJ's College of Cosmetology-Glasgow""",37.011739,-85.924944,t
1701,"""Hazard Community and Technical College""",37.233812,-83.174535,t
1702,"""Paul Mitchell the School-Louisville""",38.250293,-85.578799,t
1703,"""Henderson Community College""",37.797687,-87.650091,t
1704,"""Hopkinsville Community College""",36.886072,-87.491623,t
