id,title
2065,"Northwestern Technological Institute"
2066,"Alma College"
2067,"Alpena Community College"
2068,"Andrews University"
2069,"Aquinas College"
2070,"Baker College of Owosso"
2071,"Baker College of Flint"
2072,"Bay de Noc Community College"
2073,"Bayshire Academy of Beauty Craft Inc"
2074,"Calvin College"
2075,"Calvin Theological Seminary"
2076,"Carnegie Institute"
2077,"Michigan School of Professional Psychology"
2078,"Central Michigan University"
2079,"Mott Community College"
2080,"Empire Beauty School-Michigan"
2081,"Cleary University"
2082,"Concordia University-Ann Arbor"
2083,"Cranbrook Academy of Art"
2084,"College for Creative Studies"
2085,"Davenport University"
2086,"David Pressley School of Cosmetology"
2087,"Delta College"
2088,"Detroit Business Institute-Downriver"
2089,"Michigan State University College of Law"
2090,"Michigan Institute of Aviation and Technology"
2091,"University of Detroit Mercy"
2092,"Dorsey Business Schools-Madison Heights"
2093,"Dorsey Business Schools-Southgate"
2094,"Eastern Michigan University"
2095,"Ferris State University"
2096,"Flint Institute of Barbering Inc"
2097,"Glen Oaks Community College"
2098,"Kettering University"
2099,"Gogebic Community College"
2100,"Grace Bible College"
2101,"Cornerstone University"
2102,"Everest Institute-Grand Rapids"
2103,"Grand Rapids Community College"
2104,"Grand Valley State University"
2105,"Great Lakes Christian College"
2106,"Henry Ford Community College"
2107,"Hope College"
2108,"ITT Technical Institute-Wyoming"
2109,"Jackson Community College"
2110,"Wright Beauty Academy"
2111,"Kalamazoo College"
2112,"Kalamazoo Valley Community College"
2113,"Kellogg Community College"
2114,"Kirtland Community College"
2115,"Michigan College of Beauty-Monroe"
2116,"Lake Michigan College"
2117,"Lake Superior State University"
2118,"Lansing Community College"
2119,"Lawrence Technological University"
2120,"M J Murphy Beauty College of Mount Pleasant"
2121,"Macomb Community College"
2122,"Madonna University"
2123,"Marygrove College"
2124,"Rochester College"
2125,"Michigan Barber School Inc"
2126,"Michigan State University"
2127,"Michigan Technological University"
2128,"University of Michigan-Dearborn"
2129,"University of Michigan-Flint"
2130,"Mid Michigan Community College"
2131,"Monroe County Community College"
2132,"Montcalm Community College"
2133,"Mr Bela's School of Cosmetology Inc"
2134,"Baker College of Muskegon"
2135,"Muskegon Community College"
2136,"Everest College-Skokie"
2137,"Everest Institute-Southfield"
2138,"North Central Michigan College"
2139,"Northern Michigan University"
2140,"Paul Mitchell the School-Escanaba"
2141,"Northwestern Michigan College"
2142,"Northwood University-Michigan"
2143,"Oakland Community College"
2144,"Oakland University"
2145,"Olivet College"
2146,"Port Huron Cosmetology College"
2147,"Kuyper College"
2148,"Ross Medical Education Center-Lansing"
2149,"Ross Medical Education Center-Madison Heights"
2150,"Ross Medical Education Center-Flint"
2151,"Sacred Heart Major Seminary"
2152,"Saginaw Valley State University"
2153,"Schoolcraft College"
2154,"Siena Heights University"
2155,"St Clair County Community College"
2156,"Southwestern Michigan College"
2157,"Specs Howard School of Media Arts"
2158,"Spring Arbor University"
2159,"Michigan Career and Technical Institute"
2160,"Finlandia University"
2161,"Thomas M. Cooley Law School"
2162,"Twin City Beauty College"
2163,"Walsh College of Accountancy and Business Administration"
2164,"Washtenaw Community College"
2165,"Wayne County Community College District"
2166,"Wayne State University"
2167,"West Shore Community College"
2168,"Western Michigan University"
2169,"Western Theological Seminary"
2170,"Wright Beauty Academy"
2171,"Academy College"
2172,"Alexandria Technical & Community College"
2173,"American Indian OIC Inc"
2174,"Anoka Technical College"
2175,"Anoka-Ramsey Community College"
2176,"Apostolic Bible Institute Inc"
2177,"Augsburg College"
2178,"Riverland Community College"
2179,"Northwest Technical College"
2180,"Bemidji State University"
2181,"Bethany Lutheran College"
2182,"Bethel University"
2183,"Bethel Seminary-St. Paul"
2184,"Central Lakes College-Brainerd"
2185,"Concordia College at Moorhead"
2186,"Concordia University-Saint Paul"
2187,"Dakota County Technical College"
2188,"Martin Luther College"
2189,"Lake Superior College"
2190,"Cosmetology Careers Unlimited-Duluth"
2191,"Duluth Business University"
2192,"Minnesota State Community and Technical College"
2193,"Globe University-Woodbury"
2194,"Minnesota West Community and Technical College"
2195,"Gustavus Adolphus College"
2196,"Hamline University"
2197,"Hazelden Graduate School of Addiction Studies"
2198,"Hennepin Technical College"
2199,"Cosmetology Careers Unlimited-Hibbing"
2200,"Hibbing Community College-A Technical and Community College"
2201,"Aveda Institute-Minneapolis"
2202,"Inver Hills Community College"
2203,"Itasca Community College"
2204,"The Art Institutes International-Minnesota"
2205,"Luther Seminary"
2206,"Macalester College"
2207,"South Central College"
2208,"Minnesota State University-Mankato"
2209,"Regency Beauty Institute-Blaine"
2210,"Mayo Medical School"
2211,"Mayo School of Health Sciences"
2212,"Argosy University-Twin Cities"
2213,"Mesabi Range Community and Technical College"
2214,"Metropolitan State University"
2215,"University of Minnesota-Twin Cities"
2216,"University of Minnesota-Crookston"
2217,"Minneapolis Business College"
2218,"Minneapolis College of Art and Design"
2219,"Minneapolis Community and Technical College"
2220,"Herzing University-Minneapolis"
2221,"Minnesota School of Cosmetology"
2222,"Crossroads College"
2223,"University of Minnesota-Duluth"
2224,"University of Minnesota-Morris"
2225,"Minnesota School of Business-Richfield"
2226,"Model College of Hair Design"
2227,"Minnesota State University Moorhead"
2228,"North Hennepin Community College"
2229,"National American University-Roseville"
2230,"Brown College-Mendota Heights"
2231,"Normandale Community College"
2232,"North Central University"
2233,"Northland Community and Technical College"
2234,"Northwest Technical Institute"
2235,"Northwestern College"
2236,"Northwestern Health Sciences University"
2237,"Oak Hills Christian College"
2238,"Regency Beauty Institute-Burnsville"
2239,"Pine Technical College"
2240,"Rainy River Community College"
2241,"Rochester Community and Technical College"
2242,"College of Saint Benedict"
2243,"St Cloud Technical and Community College"
2244,"Regency Beauty Institute-Waite Park"
2245,"Saint Cloud State University"
2246,"Saint Mary's University of Minnesota"
2247,"Crown College"
2248,"The College of Saint Scholastica"
2249,"University of St Thomas"
2250,"College of Visual Arts"
2251,"Empire Beauty School-Bloomington"
2252,"St Catherine University"
2253,"Rasmussen College-Minnesota"
2254,"Saint Paul College-A Community and Technical College"
2255,"Southwest Minnesota State University"
2256,"Summit Academy Opportunities Industrialization Center"
2257,"United Theological Seminary of the Twin Cities"
2258,"Vermilion Community College"
2259,"Dunwoody College of Technology"
2260,"Ridgewater College"
2261,"Minnesota State College-Southeast Technical"
2262,"Winona State University"
2263,"William Mitchell College of Law"
2264,"Century Community and Technical College"
2265,"Alcorn State University"
2266,"Belhaven University"
2267,"Blue Mountain College"
2268,"Chris Beauty College"
2269,"Coahoma Community College"
2270,"Antonelli College-Jackson"
2271,"Copiah-Lincoln Community College"
2272,"Creations College of Cosmetology"
2273,"Delta Beauty College"
2274,"Delta State University"
2275,"East Central Community College"
2276,"East Mississippi Community College"
2277,"Fosters Cosmetology College"
2278,"Academy of Hair Design One"
2279,"Hinds Community College"
2280,"Holmes Community College"
2281,"Itawamba Community College"
2282,"Jackson State University"
2283,"Jones County Junior College"
2284,"Meridian Community College"
2285,"Millsaps College"
2286,"Board of Trustees-Mississippi State Institutions of Higher Learning"
2287,"Mississippi Delta Community College"
2288,"University of Mississippi"
2289,"University of Mississippi Medical Center"
2290,"Mississippi University for Women"
2291,"Mississippi Valley State University"
2292,"Mississippi College"
2293,"Mississippi College of Beauty Culture"
2294,"Mississippi Gulf Coast Community College"
2295,"Mississippi State University"
2296,"Northeast Mississippi Community College"
2297,"Northwest Mississippi Community College"
2298,"Pearl River Community College"
2299,"Rust College"
2300,"Southeastern Baptist College"
2301,"Southwest Mississippi Community College"
2302,"University of Southern Mississippi"
2303,"Magnolia College of Cosmetology"
2304,"Tougaloo College"
2305,"Wesley Biblical Seminary"
2306,"William Carey University"
2307,"Anthem College-Maryland Heights"
2308,"Aquinas Institute of Theology"
2309,"Assemblies of God Theological Seminary"
2310,"Avila University"
2311,"ITT Technical Institute-Earth City"
2312,"Baptist Bible College and Graduate School"
2313,"House of Heavilin Beauty College-Blue Springs"
2314,"Boonslick Technical Education Center"
2315,"Cox College"
2316,"Calvary Bible College and Theological Seminary"
2317,"Cape Girardeau Career and Technology Center"
2318,"Central Christian College of the Bible"
2319,"Central Bible College"
2320,"Central Methodist University-College of Liberal Arts & Sciences"
2321,"University of Central Missouri"
2322,"Grand River Technical School"
2323,"Chillicothe Beauty Academy Inc"
2324,"Cleveland Chiropractic College"
2325,"Columbia Area Vocational Technical School"
2326,"Columbia College"
2327,"Conception Seminary College"
2328,"Concordia Seminary"
2329,"Cottey College"
2330,"Covenant Theological Seminary"
2331,"Crowder College"
2332,"Culver-Stockton College"
2333,"Chamberlain College of Nursing St Louis Campus"
2334,"DeVry University-Missouri"
2335,"Drury University"
2336,"East Central College"
2337,"Eden Theological Seminary"
2338,"Elaine Steven Beauty College"
2339,"Pinnacle Career Institute-South Kansas City"
2340,"Evangel University"
2341,"Fontbonne University"
2342,"Forest Institute of Professional Psychology"
2343,"Four Rivers Career Center"
2344,"Ozarks Technical Community College"
2345,"Hannibal-LaGrange University"
2346,"Harris-Stowe State University"
2347,"Hickey College"
2348,"House of Heavilin Beauty College-Kansas City"
2349,"Independence College of Cosmetology"
2350,"Jefferson College"
2351,"Cosmetology Concepts Institute"
2352,"Barnes-Jewish College Goldfarb School of Nursing"
2353,"Kansas City Art Institute"
2354,"Kennett Career and Technology Center"
2355,"Kenrick Glennon Seminary"
2356,"A T Still University of Health Sciences"
2357,"Lake Career and Technical Center"
2358,"CoxHealth School of Radiologic Technology"
2359,"Lex La-Ray Technical Center"
2360,"Lincoln University"
2361,"Lindenwood University"
2362,"Linn State Technical College"
2363,"Logan University"
2364,"Metropolitan Community College-Longview"
2365,"Lutheran School of Nursing"
2366,"Metropolitan Community College-Maple Woods"
2367,"Maryville University of Saint Louis"
2368,"Merrell University of Beauty Arts and Science"
2369,"Metro Business College-Cape Girardeau"
2370,"Metropolitan Community College-Kansas City"
2371,"Midwest Institute"
2372,"Midwestern Baptist Theological Seminary"
2373,"Mineral Area College"
2374,"Westwood College-O'Hare Airport"
2375,"Missouri Baptist University"
2376,"National Academy of Beauty Arts-Farmington"
2377,"Missouri College"
2378,"Missouri School of Barbering & Hairstyling-St. Louis"
2379,"Missouri Southern State University"
2380,"Missouri Tech"
2381,"Missouri Valley College"
2382,"Missouri Western State University"
2383,"University of Missouri-Columbia"
2384,"University of Missouri-Kansas City"
2385,"Missouri University of Science and Technology"
2386,"University of Missouri-St Louis"
2387,"University of Missouri-Systems Office"
2388,"Moberly Area Community College"
2389,"Hillyard Technical Center"
2390,"National Academy of Beauty Arts-St Louis"
2391,"Nazarene Theological Seminary"
2392,"Neosho Beauty College"
2393,"Nichols Career Center"
2394,"Northwest Technical School"
2395,"Truman State University"
2396,"Northwest Missouri State University"
2397,"Ozark Christian College"
2398,"College of the Ozarks"
2399,"Park University"
2400,"Stevens Institute of Business & Arts"
2401,"Metropolitan Community College-Penn Valley"
2402,"Poplar Bluff School District Practical Nurse Program"
2403,"Ranken Technical College"
2404,"Research College of Nursing"
2405,"Rockhurst University"
2406,"Rolla Technical Institute"
2407,"Everest College-Springfield"
2408,"Saint Louis University-Main Campus"
2409,"Salem College of Hairstyling"
2410,"Sanford-Brown College-Fenton"
2411,"American College of Hair Design Inc"
2412,"Sikeston Career and Technology Center"
2413,"Saint Louis Christian College"
2414,"St Louis College of Pharmacy"
2415,"Saint Louis Community College-Central Office"
2416,"Saint Louis Community College"
2417,"Saint Paul School of Theology"
2418,"Southwest Baptist University"
2419,"Missouri State University-West Plains"
2420,"Mercy Hospital Springfield-School of Radiologic Technology"
2421,"Saint Luke's College of Health Sciences"
2422,"St Louis College of Health Careers-St Louis"
2423,"State Fair Community College"
2424,"Stephens College"
2425,"Southeast Missouri State University"
2426,"Missouri State University-Springfield"
2427,"Three Rivers Community College"
2428,"North Central Missouri College"
2429,"Eldon Career Center"
2430,"Truman Medical Center School of Nurse Anesthesia"
2431,"Kansas City University of Medicine and Biosciences"
2432,"Webster University"
2433,"Wentworth Military Academy & Junior College"
2434,"Westminster College"
2435,"William Jewell College"
2436,"William Woods University"
2437,"Academy of Cosmetology Inc"
2438,"Blackfeet Community College"
2439,"Butte Academy of Beauty Culture"
2440,"Montana Tech-College of Technology"
2441,"Crevier's School of Cosmetology"
2442,"Carroll College"
2443,"Dawson Community College"
2444,"Chief Dull Knife College"
2445,"Montana State University-Billings"
2446,"Flathead Valley Community College"
2447,"Fort Belknap College"
2448,"Fort Peck Community College"
2449,"Montana State University-Great Falls College of Technology"
2450,"University of Great Falls"
2451,"University of Montana-Helena College of Technology"
2452,"Little Big Horn College"
2453,"Miles Community College"
2454,"Modern Beauty School Inc"
2455,"Montana Tech of the University of Montana"
2456,"Montana State University"
2457,"The University of Montana"
2458,"Montana State University-Northern"
2459,"Rocky Mountain College"
2460,"Salish Kootenai College"
2461,"The University of Montana-Western"
2462,"La'James International College"
2463,"Bellevue University"
2464,"Clarkson College"
2465,"BryanLGH College of Health Sciences"
2466,"Central Community College"
2467,"Chadron State College"
2468,"College of Hair Design"
2469,"Concordia University-Seward"
2470,"Creighton University"
2471,"Doane College-Crete"
2472,"Grace University"
2473,"Hastings College"
2474,"Fullen School of Hair Design"
2475,"Alegent Health School of Radiologic Technology"
2476,"Josephs College of Beauty-Lincoln"
2477,"University of Nebraska at Kearney"
2478,"Kaplan University-Lincoln Campus"
2479,"Nebraska Methodist College of Nursing & Allied Health"
2480,"Metropolitan Community College Area"
2481,"Mid-Plains Community College"
2482,"Midland University"
2483,"Nebraska Christian College"
2484,"University of Nebraska at Omaha"
2485,"Kaplan University-Omaha Campus"
2486,"Nebraska Indian Community College"
2487,"University of Nebraska Medical Center"
2488,"Nebraska Wesleyan University"
2489,"University of Nebraska-Lincoln"
2490,"Northeast Community College"
2491,"Peru State College"
2492,"Summit Christian College"
2493,"College of Saint Mary"
2494,"Southeast Community College Area"
2495,"Union College"
2496,"University of Nebraska Central Administration System Office"
2497,"Vatterott College-Spring Valley"
2498,"Nebraska College of Technical Agriculture"
2499,"Wayne State College"
2500,"Regional West Medical Center School of Radiologic Technology"
2501,"Western Nebraska Community College"
2502,"York College"
2503,"Academy of Hair Design"
2504,"Career College of Northern Nevada"
2505,"College of Southern Nevada"
2506,"The Art Institute of Las Vegas"
2507,"Everest College-Henderson"
2508,"Marinello Schools of Beauty-Las Vegas"
2509,"University of Nevada-Las Vegas"
2510,"University of Nevada-Reno"
2511,"Great Basin College"
2512,"Marinello Schools of Beauty-Reno"
2513,"Morrison University"
2514,"Sierra Nevada College"
2515,"Truckee Meadows Community College"
2516,"Nevada System of Higher Education-System Office"
2517,"Western Nevada College"
2518,"Colby-Sawyer College"
2519,"Continental Academie of Hair Design-Hudson"
2520,"Daniel Webster College"
2521,"Empire Beauty School-Laconia"
2522,"Empire Beauty School-Somersworth"
2523,"Franklin Pierce University"
2524,"University of New Hampshire School of Law"
2525,"Hesser College"
2526,"Continental Academie of Hair Design-Manchester"
2527,"Keene Beauty Academy"
2528,"Lebanon College"
2529,"College of St. Mary Magdalen"
2530,"Michaels School of Hair Design and Esthetics-Paul Mitchell Partner School"
2531,"New England College"
2532,"New England School of Hair Design Inc"
2533,"Southern New Hampshire University"
2534,"New Hampshire Institute for Therapeutic Arts"
2535,"Keene State College"
2536,"University of New Hampshire at Manchester"
2537,"Plymouth State University"
2538,"NHTI-Concord's Community College"
2539,"White Mountains Community College"
2540,"River Valley Community College"
2541,"Lakes Region Community College"
2542,"Manchester Community College"
2543,"Nashua Community College"
2544,"Great Bay Community College"
2545,"Portsmouth Beauty School of Hair Design"
2546,"Rivier College"
2547,"Saint Anselm College"
2548,"St Joseph School of Nursing"
2549,"Granite State College"
2550,"Thomas More College of Liberal Arts"
2551,"University System of New Hampshire System Office"
2552,"Chester College of New England"
2553,"HoHoKus-Hackensack School of Business and Medical Sciences"
2554,"Assumption College for Sisters"
2555,"Atlantic Cape Community College"
2556,"Fortis Institute"
2557,"Bergen Community College"
2558,"Berkeley College-Woodland Park"
2559,"Beth Medrash Govoha"
2560,"Bloomfield College"
2561,"Brookdale Community College"
2562,"Burlington County College"
2563,"Caldwell College"
2564,"Camden County College"
2565,"Centenary College"
2566,"Adult & Continuing Education-BCTS"
2567,"Anthem Institute-Parsippany"
2568,"Lincoln Technical Institute-Edison"
2569,"Fox Institute of Business-Clifton"
2570,"Dover Business College"
2571,"The Hair Design School-Ocean"
2572,"Cooper Health System Center for Allied Health Education"
2573,"County College of Morris"
2574,"Cumberland County College"
2575,"DeVry University-New Jersey"
2576,"Divers Academy International"
2577,"Drake College of Business-Elizabeth"
2578,"Drew University"
2579,"duCret School of Arts"
2580,"Lincoln Technical Institute-South Plainfield"
2581,"Essex County College"
2582,"The Hair Design School-Union"
2583,"Fairleigh Dickinson University-Metropolitan Campus"
2584,"Felician College"
2585,"Fairleigh Dickinson University-College at Florham"
2586,"Hohokus School of Trade and Technical Sciences"
2587,"Georgian Court University"
2588,"Rowan University"
2589,"Gloucester County College"
2590,"Empire Beauty School-Cherry Hill"
2591,"Harris School of Business-Cherry Hill Campus"
2592,"Eastwick College"
2593,"Holy Name Medical Center School of Nursing"
2594,"Hudson County Community College"
2595,"New Jersey City University"
2596,"Joe Kubert School of Cartoon and Graphic Art"
2597,"Kean University"
2598,"Harris School of Business-Voorhees Campus"
2599,"Lincoln Technical Institute-Union"
2600,"Rizzieri Aveda School for Beauty and Wellness"
2601,"Mercer County Community College"
2602,"Middlesex County College"
2603,"Monmouth University"
2604,"Montclair State University"
2605,"Mountainside Hospital School of Nursing"
2606,"JFK Medical Center Muhlenberg Harold B. and Dorothy A. Snyder Schools-School of Imaging"
2607,"JFK Medical Center Muhlenberg Harold B. and Dorothy A. Snyder Schools-School of Nursing"
2608,"Hohokus School-RETS Nutley"
2609,"The Hair Design School-Jersey City"
2610,"New Brunswick Theological Seminary"
2611,"Robert Fiance Beauty Schools-West New York"
2612,"New Jersey Institute of Technology"
2613,"Ocean County College"
2614,"Omega Institute"
2615,"P B Cosmetology Education Center"
2616,"Parisian Beauty School"
2617,"Passaic County Community College"
2618,"Pennco Tech-Blackwood"
2619,"Princeton Theological Seminary"
2620,"Rabbinical College of America"
2621,"Ramapo College of New Jersey"
2622,"Robert Fiance Beauty Schools-Perth Amboy"
2623,"Rider University"
2624,"Roman Academy of Beauty Culture"
2625,"Rutgers University-Camden"
2626,"Rutgers University-New Brunswick"
2627,"Rutgers University-Newark"
2628,"St Francis Medical Center-School of Radiologic Technology"
2629,"Saint Francis Medical Center School of Nursing"
2630,"Saint Peter's College"
2631,"Salem Community College"
2632,"Atlantic Beauty & Spa Academy LLC"
2633,"College of Saint Elizabeth"
2634,"Raritan Valley Community College"
2635,"Stevens Institute of Technology"
2636,"The Richard Stockton College of New Jersey"
2637,"Talmudical Academy-New Jersey"
2638,"Teterboro School of Aeronautics"
2639,"Thomas Edison State College"
2640,"The College of New Jersey"
2641,"Sanford-Brown Institute-Iselin"
2642,"Union County College"
2643,"University of Medicine and Dentistry of New Jersey"
2644,"William Paterson University of New Jersey"
2645,"Olympian University of Cosmetology"
2646,"Central New Mexico Community College"
2647,"Navajo Technical College"
2648,"De Wolff College Hair Styling and Cosmetology"
2649,"New Mexico State University-Dona Ana"
2650,"Clovis Community College"
2651,"Eastern New Mexico University-Main Campus"
2652,"Eastern New Mexico University-Roswell Campus"
2653,"Institute of American Indian and Alaska Native Culture"
2654,"New Mexico Highlands University"
2655,"New Mexico Junior College"
2656,"New Mexico Military Institute"
2657,"University of New Mexico-Gallup Campus"
2658,"New Mexico Institute of Mining and Technology"
2659,"University of New Mexico-Los Alamos Campus"
2660,"University of New Mexico-Main Campus"
2661,"New Mexico State University-Alamogordo"
2662,"New Mexico State University-Carlsbad"
2663,"New Mexico State University-Grants"
2664,"New Mexico State University-Main Campus"
2665,"University of New Mexico-Valencia County Campus"
2666,"Northern New Mexico College"
2667,"San Juan College"
2668,"Santa Fe Community College"
2669,"Santa Fe University of Art and Design"
2670,"University of the Southwest"
2671,"Southwestern College"
2672,"Southwestern Indian Polytechnic Institute"
2673,"University of New Mexico-Taos Campus"
2674,"Mesalands Community College"
2675,"Western New Mexico University"
2676,"Vaughn College of Aeronautics and Technology"
2677,"Adelphi University"
2678,"Adirondack Community College"
2679,"Globe Institute of Technology"
2680,"Bryant and Stratton College-Albany"
2681,"Albany College of Pharmacy and Health Sciences"
2682,"Albany Law School"
2683,"Albany Medical College"
2684,"Alfred University"
2685,"Allen School-Brooklyn"
2686,"The Ailey School"
2687,"American Academy of Dramatic Arts-New York"
2688,"American Academy McAllister Institute of Funeral Service"
2689,"Joffrey Ballet School-American Ballet Center"
2690,"American Musical and Dramatic Academy"
2691,"Apex Technical School"
2692,"Arnot Ogden Medical Center"
2693,"Associated Beth Rivkah Schools"
2694,"Austin's School of Spa Technology"
2695,"Bank Street College of Education"
2696,"Bard College"
2697,"Barnard College"
2698,"Berk Trade and Business School"
2699,"Berkeley College-New York"
2700,"Beth Hatalmud Rabbinical College"
2701,"Beth Hamedrash Shaarei Yosher Institute"
2702,"Phillips Beth Israel School of Nursing"
2703,"Hair Design Institute at Fifth Avenue-Brooklyn"
2704,"Boricua College"
2705,"Bramson ORT College"
2706,"Briarcliffe College"
2707,"Brittany Beauty School"
2708,"American Beauty School"
2709,"Brooklyn Law School"
2710,"Broome Community College"
2711,"Bryant and Stratton College-Amherst"
2712,"Bryant and Stratton College-Syracuse North"
2713,"Bryant and Stratton College-Main Syracuse"
2714,"Bryant and Stratton College-Buffalo"
2715,"Bryant and Stratton College-Greece"
2716,"Business Informatics Center Inc"
2717,"Canisius College"
2718,"Capri School of Hair Design"
2719,"St Paul's School of Nursing-Queens"
2720,"Cayuga County Community College"
2721,"Cazenovia College"
2722,"Central Yeshiva Tomchei Tmimim Lubavitz"
2723,"Cheryl Fells School of Business"
2724,"Christ the King Seminary"
2725,"Circle in the Square Theater School"
2726,"CUNY System Office"
2727,"Clinton Community College"
2728,"Cochran School of Nursing"
2729,"Colgate Rochester Crozer Divinity School"
2730,"Metropolitan College of New York"
2731,"Columbia-Greene Community College"
2732,"Empire Beauty School-Queens"
2733,"Concordia College-New York"
2734,"Continental School of Beauty Culture-Buffalo"
2735,"Continental School of Beauty Culture-Batavia"
2736,"Continental School of Beauty Culture-Rochester"
2737,"Cooper Union for the Advancement of Science and Art"
2738,"Weill Cornell Medical College"
2739,"Corning Community College"
2740,"Crouse Hospital College of Nursing"
2741,"Culinary Institute of America"
2742,"CUNY Bernard M Baruch College"
2743,"CUNY Borough of Manhattan Community College"
2744,"CUNY Bronx Community College"
2745,"CUNY Brooklyn College"
2746,"CUNY College of Staten Island"
2747,"CUNY City College"
2748,"CUNY Graduate School and University Center"
2749,"CUNY Hostos Community College"
2750,"CUNY Hunter College"
2751,"CUNY John Jay College of Criminal Justice"
2752,"CUNY Kingsborough Community College"
2753,"CUNY LaGuardia Community College"
2754,"CUNY Lehman College"
2755,"CUNY Medgar Evers College"
2756,"CUNY New York City College of Technology"
2757,"CUNY Queens College"
2758,"CUNY Queensborough Community College"
2759,"CUNY School of Law at Queens College"
2760,"CUNY York College"
2761,"CVPH Medical Center School of Radiologic Technology"
2762,"D'Youville College"
2763,"Daemen College"
2764,"Darkei Noam Rabbinical College"
2765,"Dominican College of Blauvelt"
2766,"Dowling College"
2767,"Dutchess Community College"
2768,"Ellis School of Nursing"
2769,"Elmira Business Institute"
2770,"Elmira College"
2771,"Erie Community College"
2772,"Fashion Institute of Technology"
2773,"Finger Lakes Community College"
2774,"Five Towns College"
2775,"French Culinary Institute"
2776,"Fulton-Montgomery Community College"
2777,"Gemological Institute of America-New York"
2778,"The General Theological Seminary"
2779,"Genesee Community College"
2780,"Global Business Institute"
2781,"Global Business Institute"
2782,"Hartwick College"
2783,"Helene Fuld College of Nursing"
2784,"Herkimer County Community College"
2785,"Hilbert College"
2786,"Hobart William Smith Colleges"
2787,"Houghton College"
2788,"Hudson Valley Community College"
2789,"Hunter Business School"
2790,"Institute of Design and Construction"
2791,"Institute of Audio Research"
2792,"Isabella G Hart School of Practical Nursing"
2793,"Island Drafting and Technical Institute"
2794,"Ithaca College"
2795,"Jamestown Community College"
2796,"Jamestown Business College"
2797,"Jefferson Community College"
2798,"Jewish Theological Seminary of America"
2799,"The Juilliard School"
2800,"SBI Campus-An Affiliate of Sanford-Brown"
2801,"Kehilath Yakov Rabbinical Seminary"
2802,"Keuka College"
2803,"Kol Yaakov Torah Center"
2804,"LIM College"
2805,"Le Moyne College"
2806,"Long Island University-Brooklyn Campus"
2807,"Long Island University-C W Post Campus"
2808,"Long Island University-University Center Campus"
2809,"Long Island College Hospital of Brooklyn School of Nursing"
2810,"Long Island Beauty School-Hempstead"
2811,"Long Island Business Institute"
2812,"Long Island College Hospital School of Radiologic Sciences"
2813,"Long Island University-Rockland Campus"
2814,"Long Island University-Brentwood Campus"
2815,"Machzikei Hadath Rabbinical College"
2816,"Mandl The College of Allied Health"
2817,"Manhattan College"
2818,"Manhattan School of Music"
2819,"Manhattanville College"
2820,"Maria College of Albany"
2821,"Marion S Whelan School of Nursing of Geneva General Hospital"
2822,"Marist College"
2823,"MarJon School of Beauty Culture Ltd"
2824,"Marymount Manhattan College"
2825,"Medaille College"
2826,"Memorial Hospital School of Nursing"
2827,"Memorial Hospital School of Radiation Therapy Technology"
2828,"Mercy College"
2829,"Mesivta Torah Vodaath Rabbinical Seminary"
2830,"Mesivta of Eastern Parkway-Yeshiva Zichron Meilech"
2831,"Mesivtha Tifereth Jerusalem of America"
2832,"Southern Westchester BOCES-Practical Nursing Program"
2833,"Midway Paris Beauty School"
2834,"Mildred Elley School-Albany Campus"
2835,"Mirrer Yeshiva Cent Institute"
2836,"Modern Welding School"
2837,"Mohawk Valley Community College-Utica Branch"
2838,"Molloy College"
2839,"Monroe College-Main Campus"
2840,"Monroe College-New Rochelle"
2841,"Monroe Community College"
2842,"Mount Saint Mary College"
2843,"Dorothea Hopfer School of Nursing-Mt Vernon Hospital"
2844,"College of Mount Saint Vincent"
2845,"Mount Sinai School of Medicine"
2846,"Nassau Community College"
2847,"Nazareth College"
2848,"Neighborhood Playhouse School of the Theater"
2849,"The College of New Rochelle"
2850,"New School of Radio and Television"
2851,"New York Chiropractic College"
2852,"Star Career Academy-New York"
2853,"New York Institute of English and Business"
2854,"New York Law School"
2855,"New York Medical College"
2856,"New York School for Medical and Dental Assistants"
2857,"New York Theological Seminary"
2858,"Niagara County Community College"
2859,"Niagara University"
2860,"Empire Beauty School-Peekskill"
2861,"North Country Community College"
2862,"New York College of Podiatric Medicine"
2863,"New York Institute of Technology"
2864,"New York School of Interior Design"
2865,"Nyack College"
2866,"Ohr Hameir Theological Seminary"
2867,"Olean Business Institute"
2868,"Onondaga Community College"
2869,"Orange County Community College"
2870,"Otsego Area BOCES-School of Practical Nursing"
2871,"Pace University-New York"
2872,"Paul Smiths College of Arts and Science"
2873,"Continental School of Beauty Culture-West Seneca"
2874,"Phillips Hairstyling Institute"
2875,"Plaza College"
2876,"Polytechnic Institute of New York University"
2877,"Davis College"
2878,"Pratt Institute-Main"
2879,"Professional Business College"
2880,"Rabbinical Academy Mesivta Rabbi Chaim Berlin"
2881,"Rabbinical College Bobover Yeshiva Bnei Zion"
2882,"Rabbinical College of Ch'san Sofer New York"
2883,"Rabbinical College Beth Shraga"
2884,"Rabbinical Seminary M'kor Chaim"
2885,"Rabbinical College of Long Island"
2886,"Rabbinical Seminary of America"
2887,"Rensselaer Polytechnic Institute"
2888,"Ridley-Lowell School of Business"
2889,"Roberts Wesleyan College"
2890,"Everest Institute-Rochester"
2891,"Rochester Institute of Technology"
2892,"Rockefeller University"
2893,"Rockland Community College"
2894,"Empire Beauty School-Manhattan"
2895,"The Sage Colleges"
2896,"St Bernard's School of Theology and Ministry"
